Campaign ID,Campaign,Age,Gender,Cost,Impr.,Clicks
22779402381,Cupra Formentor Jul - Aug 2025 (DG) - CPC,35 - 44,Female,571.38,1287717.0,28326.0
22719192229,Volkswagen PHEV Jun-Aug 2025 (DG) - CPC,25 - 34,Female,548.63,2241848.0,27892.0
22719192229,Volkswagen PHEV Jun-Aug 2025 (DG) - CPC,35 - 44,Male,530.44,1931429.0,25714.0
22719192229,Volkswagen PHEV Jun-Aug 2025 (DG) - CPC,35 - 44,Female,489.83,1950666.0,24474.0
22841776748,Škoda Superb PHEV August 2025 (DG) - CPC,35 - 44,Male,968.85,2205605.0,23597.0
22666305736,HR_OTH_HH_HR_25_Q2_Therma-V-CAC_Therma-V-DG-CAC-SEM_lg.com/hr/dizalica-topline-zrak-voda/lg-r290-monobloc_consideration_20250520-0001_sa_DIS_OTH_CPC_CLK_OTH,25 - 34,Male,711.46,1330486.0,22949.0
22841776748,Škoda Superb PHEV August 2025 (DG) - CPC,35 - 44,Female,907.68,1653924.0,22267.0
23096352143,HR_HA_REF_HR_25_Q4_Hladnjaci-REF_DIS_consideration__Hladnjaci-DG_elipso.hr/prilika/lg-hladnjaci-akcija-rujan-2025/_20250926-0008__CPC_CLK_google-ads_PRO,25 - 34,Male,827.33,1736712.0,21762.0
22779402381,Cupra Formentor Jul - Aug 2025 (DG) - CPC,45 - 54,Male,456.33,1091264.0,21163.0
22586352378,Cupra Formentor PHEV - May - Jun 2025 (DG) - CPC,25 - 34,Female,563.72,1049681.0,20473.0
22693786294,HR_OTH_AC_HR_25_Q2_Klime-DG-RAC_DIS_consideration_BRA_Klime-RAC-DG_lg.com/hr/klima-uredaji_20250618-0005__CPC_CLK_google-ads_PRO,25 - 34,Male,732.07,1258836.0,19698.0
22719192229,Volkswagen PHEV Jun-Aug 2025 (DG) - CPC,45 - 54,Male,425.99,1179919.0,19684.0
22153504697,Energycom Jan - Feb 2025 (DN) - CPC,35 - 44,Male,1215.18,1415439.0,19584.0
23200358572,Volkswagen Zupčasti remen Oct - Dec 2025 (DG) - CPC,65+,Male,677.12,638435.0,19524.0
23240403490,Škoda 130 godina Nov - Dec 2025 (GDN) - CPC,45 - 54,Female,1504.93,1088431.0,19395.0
23048113569,HR_OTH_AC_HR_25_Q3_Klime-DG-RAC_DIS_consideration_BRA_Klime-RAC-DG_lg.com/hr/klima-uredaji_20250916-0003__CPC_CLK_google-ads_PRO,25 - 34,Male,606.96,1596609.0,18975.0
22586352378,Cupra Formentor PHEV - May - Jun 2025 (DG) - CPC,35 - 44,Male,517.27,1032604.0,18906.0
22414635975,Volkswagen Tayron - April/May 2025 (DG) - CPC,35 - 44,Male,546.92,1318846.0,18010.0
22359572836,Cupra Formentor PHEV - Mar-Apr 2025 (DG) - CPC,35 - 44,Male,512.89,983403.0,17594.0
