Campaign;Account;Campaign ID;Unique users;Avg. impr. freq. / user
McDonald's Maestro II April - June 2025 (YT) - Bumper;McDonald's EUR;22456877969;1,145,018;3.9
McDonald's McNuggets June 2025 - Bumper;McDonald's EUR;22661560940;751,771;2.2
McDonald's McCrispy II April - May 2025 (YT) - CPV;McDonald's EUR;22455842356;530,044;2.5
McDonald's Happy Meal Squiishmallows June 2025 - Bumper;McDonald's EUR;22632870437;577,466;1.6
McDonald's Happy Meal May-Jun 2025 (YT) -CPV;McDonald's EUR;22578284536;252,682;2
DG_OMD_HR-HR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_8.4.-30.6.2025.;Philips Hrvatska EUR;22425796232;452,110;5.5
VID_OMD_HR-HR_OHC_PTB_PTBPremium_Sonicare8000S_RECMTPTB_GOO_BRD_Sonicare Prismatic_25.6.-20.7.2025.;Philips Hrvatska EUR;22725272300;244,617;1.5
Nissan QQ March 2025 - Performance Max;Nissan Hrvatska EUR;22307343993;;
DG_OMD_HR-HR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_Curler 15.04.-15.06.2025.;Philips Hrvatska EUR;22449188365;362,488;8
VID_OMD_RS-SR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_17.02.-14.04.;Philips Serbia DAN;22247576781;1,337,905;2.3
VID_OMD_SI-SL_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.5.-30.6.2025.;Philips_SLO;22548314541;467,179;4
DG_OMD_ME-ME_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_20.4.-30.6.;Philips Serbia DAN;22419376731;268,667;13.5
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_20.1.-7.4.;Philips Serbia DAN;22149189739;245,509;2.3
DG_OMD_SI-SL_ALL_CrossBU_CrossProduct_CrossProduct_NA_GOO_BRD_CRM_Newsletter;Philips_SLO;22599460230;128,362;11.2
DG_OMD_SI-SL_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_20.1.-7.4.;Philips_SLO;22149298273;81,422;2.8
DG_OMD_RS-SR_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom_15.04.-04.06..;Philips Serbia DAN;22448324377;585,733;9.3
PMAX_OMD_RS-SR_OHC_ID_InterdentalUndiv_InterdentalUndiv_NA_GOO_BRD_PowerFlosser_05.05.-04.07.;Philips Serbia DAN;22524434296;;
DG_OMD_RS-SR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_17.02.-14.04.;Philips Serbia DAN;22247614314;480,353;3.3
PMAX_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_20.1.-7.4.;Philips Serbia DAN;22145408123;;
VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st Shave_Parents_1.5.-15.6.;Philips Serbia DAN;22499210098;752,032;2.1
DG_OMD_RS-SR_OHC_ID_InterdentalUndiv_InterdentalUndiv_NA_GOO_BRD_PowerFlosser_05.05.-04.07.;Philips Serbia DAN;22514381406;859,153;4.2
DG_OMD_SI-SL_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_17.02.-14.04.;Philips_SLO;22258612036;136,152;3.1
PMAX_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_Curler_15.04.-15.06.2025;Philips Serbia DAN;22445568686;;
VID_OMD_RS-SR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_4.3.-15.4.2025.;Philips Serbia DAN;22309555849;456,872;1.5
VID_OMD_SI-SL_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_17.02.-14.04.;Philips_SLO;22248075321;318,810;2.2
DG_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_8.4.-30.6.2025.;Philips Serbia DAN;22419266775;840,520;6.7
DIS_OMD_SI-SL_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_17.02.-14.04.;Philips_SLO;22254797006;258,664;7.1
LOC_HRV_HR_MUL_BAIO_NA_Baiocchi_PR_NA_2025-03-15_2025-04-15_NA;Barilla_Mulino Bianco_Youtube_EUR_OMDHR;22339069891;626,634;3.1
VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_1st Shave_Teens_1.5.-15.6.;Philips Serbia DAN;22489149258;412,882;3.7
VID_OMD_RS-SR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.5.-30.6.2025.;Philips Serbia DAN;22558299544;1,568,750;3.4
VID_OMD_SI-SL_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_8.4.-30.6.2025.;Philips_SLO;22425721094;453,906;3.6
VID_OMD_SI-SL_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_Curler_15.4.-15.6.2025.;Philips_SLO;22452071881;403,029;4.7
DG_OMD_RS-SR_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_4.3.-15.4.2025.;Philips Serbia DAN;22305875906;355,936;5.1
VID_OMD_SI-SL_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade 16.6.-20.8.2025.;Philips_SLO;22679984082;159,994;1.5
DG_OMD_SI-SL_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom 15.4.-4.6.;Philips_SLO;22448545813;249,543;11.4
PMAX_OMD_RS-SR_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom_15.04.-04.06..;Philips Serbia DAN;22448389351;;
VID_OMD_RS-SR_OHC_ID_InterdentalUndiv_InterdentalUndiv_NA_GOO_BRD_PowerFlosser_05.05.-04.07.;Philips Serbia DAN;22524433186;1,494,019;3.3
VID_OMD_SI-SL_MCC_MCCUnd_MCCUnd_MCCUnd_NA_GOO_BRD_Vera_18.4.-15.6.2025.;Philips_SLO;22456853468;252,871;3.8
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_16.6.-20.8.2025.;Philips Serbia DAN;22686031805;307,476;2.1
DG_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_Curler_15.04.-15.06.2025;Philips Serbia DAN;22439032317;716,516;6.2
Dr. Oetker Easter Apr 2025 (YT) - CPV;Dr.Oetker EUR;22408653275;444,527;2.5
VID_OMD_RS-SR_GB_OG_GroomingUndiv_GroomingUndivided_NA_GOO_BRD_Multigroom_15.04.-04.06..;Philips Serbia DAN;22444782155;1,166,580;3.5
PMAX_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_8.4.-30.6.2025.;Philips Serbia DAN;22419312144;;
DG_OMD_SI-SL_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_Curler_15.4.-15.6.2025.;Philips_SLO;22442272935;228,483;6.4
DG_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_20.3.-30.4.2025.;Philips Serbia DAN;22356422344;188,970;13.4
VID_OMD_RS-SR_GB_BEA_HairCare_Straight&CurlerCore_NA_GOO_BRD_Curler_15.04.-15.06.2025;Philips Serbia DAN;22439010633;1,177,256;3.1
DIS_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_20.3.-30.4.2025.;Philips Serbia DAN;22352726045;681,788;7.8
VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_9.6.-30.7.;Philips Serbia DAN;22660872715;783,008;1.9
Dr. Oetker Easter Apr 2025 (YT) - Reach Mix - CPM;Dr.Oetker EUR;22378998132;329,977;1.3
PMAX_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_OneBlade_16.6.-20.8.2025.;Philips Serbia DAN;22680238722;;
DG_OMD_SI-SL_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.5.-30.6.2025.;Philips_SLO;22548317505;300,212;3.3
VID_OMD_SI-SL_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Youtube_4.3.-15.4.2025.;Philips_SLO;22305823658;150,843;1.8
PMAX_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_9.6.-30.7.;Philips Serbia DAN;22657308689;;
VID_OMD_RS-SR_MCC_MCCUnd_MCCUnd_MCCUnd_NA_GOO_BRD_Vera_18.4.-15.6.2025.;Philips Serbia DAN;22450383483;834,954;4.1
LOC_HRV_HR_GRA_GRAC_NA_Always-on-CPU-2025_AO_NA_2025-02-17_2025-11-30_NA;Barilla_Grancereale_YouTube_EUR_OMDHR;22222166343;510,896;3.1
PMAX_OMD_RS-SR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_17.02.-14.04.;Philips Serbia DAN;22258179016;;
DG_OMD_RS-SR_OHC_PTB_PTBPremium_Prestige9900S_RECMTPTB_GOO_BRD_Sonicare_15.5.-30.6.2025.;Philips Serbia DAN;22554733670;991,814;4.8
DG_OMD_SI-SL_GB_BEA_HairCare_DryerCore_NA_GOO_BRD_Flame_4.3.-15.4.2025.;Philips_SLO;22309625236;142,025;3.7
VID_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_1.4.-30.5.;Philips Serbia DAN;22394892459;1,580,792;4
DG_OMD_SI-SL_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_8.4.-30.6.2025.;Philips_SLO;22419187677;179,768;3.9
VID_OMD_SI-SL_OHC_ID_InterdentalUndiv_InterdentalUndiv_NA_GOO_BRD_PowerFlosser_05.05.-04.07.;Philips_SLO;22514313036;439,168;3.5
PMAX_OMD_SI-SL_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade_20.1.-7.4.;Philips_SLO;22149298726;;
DIS_OMD_ME-ME_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_20.4.-30.6.;Philips Serbia DAN;22429390030;944,012;7.1
DG_OMD_SI-SL_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_One Blade 16.6.-20.8.2025.;Philips_SLO;22689604765;172,712;4.5
DG_OMD_RS-SR_GB_OG_OneBladeOther_OneBladeComm.Inn._RECMANOB_GOO_BRD_Intimate_W_9.6.-30.7.;Philips Serbia DAN;22651133247;439,903;4.6
DG_OMD_SI-SL_OHC_ID_InterdentalUndiv_InterdentalUndiv_NA_GOO_BRD_PowerFlosser_05.05.-04.07.;Philips_SLO;22514311083;324,727;4.5
VID_OMD_RS-SR_GB_BEA_IPLHairRemoval_IPLAcc.&Undivided_NA_GOO_BRD_Lumea_8.4.-30.6.2025.;Philips Serbia DAN;22425754280;1,174,943;2.8
VID_OMD_ME-ME_GB_OG_OneBladeOther_OneBladeComm.Inn._NA_GOO_BRD_One Blade_20.3.-30.4.2025.;Philips Serbia DAN;22346314041;309,825;5.2
T03_000098_HR_NSU_ProtectMoisture_CO_May25_Jul25_fullf_OMD_DigGR_Shorts;HR_Nivea_YouTube_x_OMD_EUR;22551605888;86,971;4.7
T03_000031_HR_NBD_Q10Firming_AW_Jun25_Jul25_fullf_OMD_DigGR_Trueview;HR_Nivea_YouTube_x_OMD_EUR;22609346806;970,247;3.7
T03_000286_HR_NFL_MicellarExtra_AW_Jun25_Jul25_fullf_OMD_DigGR_Trueview;HR_Nivea_YouTube_x_OMD_EUR;22601582282;229,666;1.4
T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Bumper - Male;HR_Nivea_YouTube_x_OMD_EUR;22366950856;179,738;1.2
T03_001487_HR_NME_MensCareVariousProducts_AW_Jun25_Aug25_fullf_OMD_DigGR_TrueView;HR_Nivea_YouTube_x_OMD_EUR;22707031568;101,503;1.1
202505//Syoss Care//Syoss_CAR Keratin RL 25//Syoss_CAR Keratin RL 25//video//Trueview;CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color;22642352104;616,136;2.6
T03_000098_HR_NSU_ProtectMoisture_CO_May25_Jul25_fullf_OMD_DigGR_TrueView;HR_Nivea_YouTube_x_OMD_EUR;22545157905;398,110;3.1
T03_000286_HR_NFL_MicellarExtra_CO_Jun25_Jul25_fullf_OMD_DigGR_Trueview;HR_Nivea_YouTube_x_OMD_EUR;22601760185;281,212;3
202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Trueview;CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color;22082564343;177,029;1.6
202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-54 - Couple;CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil;22136208178;479,835;1.8
T03_001487_HR_NME_MensCareVariousProducts_AW_Jun25_Aug25_fullf_OMD_DigGR_Shorts;HR_Nivea_YouTube_x_OMD_EUR;22710781375;42,601;1.1
T03_001506_HR_NBD_Luminous630Body_AW_Mar25_May25_fullf_OMD_DigGR_TrueView;HR_Nivea_YouTube_x_OMD_EUR;22343045254;271,056;2.8
T03_000085_HR_NSU_UVFace_AW_Mar25_May25_fullf_OMD_DigGR_Shorts;HR_Nivea_YouTube_x_OMD_EUR;22328716745;99,181;3.8
T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Male;HR_Nivea_YouTube_x_OMD_EUR;22366896424;74,984;1.8
202505//Persil//Persil_FCN YAGYB ANZ & EU B 25//YAGYB ANZ & EU//video//Trueview;CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil;22592916878;763,114;3.5
T03_001642_HR_NFC_Luminous630Glow_AW_Jun25_Aug25_fullf_OMD_DigGR_Trueview;HR_Nivea_YouTube_x_OMD_EUR;22637616678;308,971;1.8
T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Female;HR_Nivea_YouTube_x_OMD_EUR;22363265963;70,737;1.6
T03_001506_HR_NBD_Luminous630Body_AW_Mar25_May25_fullf_OMD_DigGR_Bumpers;HR_Nivea_YouTube_x_OMD_EUR;22339259423;376,456;2
T03_001632_HR_NFC_CellularSerumRange_AW_Mar25_May25_fullf_OMD_DigGR_Influenceri - VVC;HR_Nivea_YouTube_x_OMD_EUR;22329610038;540,663;3.8
T03_000098_HR_NSU_ProtectMoisture_AW_May25_Jul25_fullf_OMD_DigGR_Bumper;HR_Nivea_YouTube_x_OMD_EUR;22551416534;382,153;3.3
T03_001487_HR_NME_MensCareVariousProducts_AW_Jun25_Aug25_fullf_OMD_DigGR_Bumper;HR_Nivea_YouTube_x_OMD_EUR;22701067602;119,505;1.4
T03_000085_HR_NSU_UVFace_CO_Mar25_May25_fullf_OMD_DigGR_Nonskippable In-market;HR_Nivea_YouTube_x_OMD_EUR;22328795888;737,960;3.3
T03_000227_HR_NFC_CellularLuminous630_AW_Feb25_Apr25_fullf_OMD_DigGR_trueview;HR_Nivea_YouTube_x_OMD_EUR;22249484069;335,211;1.9
T03_001632_HR_NFC_CellularSerumRange_AW_Jun25_Aug25_fullf_OMD_DigGR_Bumper;HR_Nivea_YouTube_x_OMD_EUR;22673043328;257,787;1.7
T03_000033_HR_NCR_Soft_AW_Jun25_Aug25_fullf_OMD_DigGR_Bumper;HR_Nivea_YouTube_x_OMD_EUR;22642254895;408,131;1.7
T03_000158_HR_NDO_BW(unisex)_CO_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Female;HR_Nivea_YouTube_x_OMD_EUR;22363752698;201,023;1.9
T03_000286_HR_NFL_MicellarExtra_AW_Jun25_Jul25_fullf_OMD_DigGR_Bumper;HR_Nivea_YouTube_x_OMD_EUR;22601549246;263,540;1.6
T03_001594_HR_NFC_Q10DualActionSerum_AW_Apr25_Jun25_fullf_OMD_DigGR_BumperOlder;HR_Nivea_YouTube_x_OMD_EUR;22439393505;219,521;1.9
202506//Gliss//Gliss_CAR Liquid Silk LX 24//Gliss_CAR Liquid Silk LX//video//Bumper;CEE//HR//B//Hair Care//Gliss Care//Gliss;22629474629;553,174;2.3
T03_001632_HR_NFC_CellularSerumRange_AW_Mar25_May25_fullf_OMD_DigGR_Trueview;HR_Nivea_YouTube_x_OMD_EUR;22339414513;563,105;3.8
T03_000031_HR_NBD_Q10Firming_AW_Jun25_Jul25_fullf_OMD_DigGR_Bumper;HR_Nivea_YouTube_x_OMD_EUR;22605577634;599,563;3.3
T03_001642_HR_NFC_Luminous630Glow_CO_Jun25_Aug25_fullf_OMD_DigGR_Shorts;HR_Nivea_YouTube_x_OMD_EUR;22643794958;81,602;3.1
202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W25-34 - Consultant;CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil;22126220538;358,587;2.2
202504//Syoss Color//Syoss_COL Keratin RL 25//Syoss_COL Keratin RL 25//video//Trueview;CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color;22533659230;710,249;3.4
202505//Schauma//Schauma_CAR Long Hair B 25//Schauma_CAR Long Hair B 25//video//Trueview;CEE//HR//B//Hair Care//Schauma Family//Schauma;22530853916;599,079;3
T03_001594_HR_NFC_Q10DualActionSerum_AW_Apr25_Jun25_fullf_OMD_DigGR_BumperYounger;HR_Nivea_YouTube_x_OMD_EUR;22449249724;261,496;2.1
T03_001594_HR_NFC_Q10DualActionSerum_AW_Apr25_Jun25_fullf_OMD_DigGR_TrueViewYounger;HR_Nivea_YouTube_x_OMD_EUR;22439414346;154,742;3.2
202501//Persil//Persil You Always Give Your Best//Persil You Always Give Your Best//video//Trueview//W35-54 - Kitman;CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil;22132437335;424,231;1.9
202505//Syoss Styling//Syoss_MBR Keratin RL 25//Syoss_MBR Keratin RL 25//video//Trueview;CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color;22594564050;318,356;2.1
202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Bumper;CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color;22142591754;317,561;1.5
T03_001632_HR_NFC_CellularSerumRange_AW_Mar25_May25_fullf_OMD_DigGR_Bumper;HR_Nivea_YouTube_x_OMD_EUR;22329334281;845,994;4.7
202504//Gliss//Gliss_CAR FH Wonder EU B 25//Gliss_CAR FH Wonder EU B 25//video//Bumper;CEE//HR//B//Hair Care//Gliss Care//Gliss;22489976397;765,168;3.2
T03_001642_HR_NFC_Luminous630Glow_CO_Jun25_Aug25_fullf_OMD_DigGR_Trueview;HR_Nivea_YouTube_x_OMD_EUR;22686046442;386,343;2.1
T03_001594_HR_NFC_Q10DualActionSerum_CO_Apr25_Jun25_fullf_OMD_DigGR_TrueViewOlder;HR_Nivea_YouTube_x_OMD_EUR;22445951240;366,435;3.9
202505//Schauma//Schauma_CAR Long Hair B 25//Schauma_CAR Long Hair B 25//video//Bumper;CEE//HR//B//Hair Care//Schauma Family//Schauma;22524522930;642,739;2.8
T03_001642_HR_NFC_Luminous630Glow_AW_Jun25_Aug25_fullf_OMD_DigGR_Bumper;HR_Nivea_YouTube_x_OMD_EUR;22647377695;336,753;2
T03_001594_HR_NFC_Q10DualActionSerum_CO_Apr25_Jun25_fullf_OMD_DigGR_TrueViewYounger;HR_Nivea_YouTube_x_OMD_EUR;22445914925;448,535;4.2
202504//Ceresit//CeresitCT84//Brand Campaign;CEE//HR//A//Tiling P​ro//Tiling Pro//Cere​sit;22470733844;487,283;3.1
202504//Gliss//Gliss_CAR FH Wonder EU B 25//Gliss_CAR FH Wonder EU B 25//video//TrueView;CEE//HR//B//Hair Care//Gliss Care//Gliss;22484022653;793,120;3.3
202505//Syoss Styling//Syoss_MBR Keratin RL 25//Syoss_MBR Keratin RL 25//video//Bumper;CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color;22594603356;292,394;2.1
202501//Syoss Color//SK Color Oleo Intense 2024//SK Color Oleo Intense 2024//video//Trueview;CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color;22142591751;264,373;1.8
202505//Persil//Persil_FCN YAGYB ANZ & EU B 25//YAGYB ANZ & EU//video//Bumper;CEE//HR//L//HDD Leading Premium//Perfect Cleanliness//Persil;22592918381;955,856;3
202504//Syoss Color//Syoss_COL Keratin RL 25//Syoss_COL Keratin RL 25//video//Bumper;CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color;22533691090;744,888;2.9
202505//Syoss Care//Syoss_CAR Keratin RL 25//Syoss_CAR Keratin RL 25//video//Bumper;CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color;22632678660;646,004;2.5
T03_001594_HR_NFC_Q10DualActionSerum_AW_Apr25_Jun25_fullf_OMD_DigGR_TrueViewOlder;HR_Nivea_YouTube_x_OMD_EUR;22439426145;116,050;3.5
202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Trueview//W25-54;CEE//HR//L//ADW//Disburdening//Somat;22082345952;1,042,468;3.3
T03_000033_HR_NCR_Soft_AW_Apr25_Jun25_fullf_OMD_DigGR_Bumper;HR_Nivea_YouTube_x_OMD_EUR;22429432504;956,955;4.6
202501//Syoss Care//Syoss Care Masterbrand Intense Plex 2024//Launch Syoss Care Masterbrand Intense Plex 2024//video//Bumper;CEE//HR//B//Hair Colorants//Syoss Color//Syoss Color;22088715767;221,604;1.4
T03_000085_HR_NSU_UVFace_CO_Mar25_May25_fullf_OMD_DigGR_Nonskippable Custom;HR_Nivea_YouTube_x_OMD_EUR;22322350200;142,625;1.5
T03_000158_HR_NDO_BW(unisex)_CO_Mar25_Apr25_fullf_OMD_DigGR_Trueview - Male;HR_Nivea_YouTube_x_OMD_EUR;22363394816;223,478;2
202505//Ceresit//CeresitTiling//Brand Campaign;CEE//HR//A//Tiling P​ro//Tiling Pro//Cere​sit;22596610507;488,540;3.9
202506//Gliss//Gliss_CAR Liquid Silk LX 24//Gliss_CAR Liquid Silk LX//video//TrueView;CEE//HR//B//Hair Care//Gliss Care//Gliss;22629454076;526,883;2.2
T03_000158_HR_NDO_BW(unisex)_AW_Mar25_Apr25_fullf_OMD_DigGR_Bumper - Female;HR_Nivea_YouTube_x_OMD_EUR;22356921765;145,069;1.3
T03_000286_HR_NFL_MicellarExtra_CO_Jun25_Jul25_fullf_OMD_DigGR_Shorts;HR_Nivea_YouTube_x_OMD_EUR;22601647835;139,815;4.1
T03_000033_HR_NCR_Soft_CO_Apr25_Jun25_fullf_OMD_DigGR_TrueView;HR_Nivea_YouTube_x_OMD_EUR;22429642072;785,803;4
T03_000227_HR_NFC_CellularLuminous630_CO_Feb25_Apr25_fullf_OMD_DigGR_na;HR_Nivea_YouTube_x_OMD_EUR;22245320049;326,369;2.1
T03_000085_HR_NSU_UVFace_AW_Mar25_May25_fullf_OMD_DigGR_Bumper;HR_Nivea_YouTube_x_OMD_EUR;22322179083;845,368;3.8
T03_001506_HR_NBD_Luminous630Body_CO_Mar25_May25_fullf_OMD_DigGR_TrueView;HR_Nivea_YouTube_x_OMD_EUR;22339436384;219,192;3.3
T03_000033_HR_NCR_Soft_AW_Jun25_Aug25_fullf_OMD_DigGR_Trueview;HR_Nivea_YouTube_x_OMD_EUR;22642276246;356,441;1.6
T03_000031_HR_NBD_Q10Firming_AW_Jun25_Jul25_fullf_OMD_DigGR_Shorts;HR_Nivea_YouTube_x_OMD_EUR;22599321744;353,185;3.2
T03_000033_HR_NCR_Soft_AW_Apr25_Jun25_fullf_OMD_DigGR_TrueView;HR_Nivea_YouTube_x_OMD_EUR;22419536577;823,987;4
T03_001632_HR_NFC_CellularSerumRange_AW_Jun25_Aug25_fullf_OMD_DigGR_TrueView;HR_Nivea_YouTube_x_OMD_EUR;22673212687;120,341;2.1
202501//Somat//Somat Excellence Premium 5in1//5in1 Cap - Life happens//video//Bumper//W25-54;CEE//HR//L//ADW//Disburdening//Somat;22082451351;1,213,142;3.2
T03_000227_HR_NFC_CellularLuminous630_AW_Feb25_Apr25_fullf_OMD_DigGR_bumper;HR_Nivea_YouTube_x_OMD_EUR;22243238376;425,760;1.9
